UniqueID,Product ID,Product Name,Reviews Text,Rating Stars 
124,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Do not believe the negative reviews This is an amazing phone I've switched from iPhone 11 and I'm in love with this already I also got iPhone 14 plus for my wife but believe me this is much better than iPhone interms of display Display  10/10  The display is awesome Crystal clear 15k resolution The colours are punchy and lively I'm using a 120Hz refresh rate and it's smooth as butter Edge to edge display is really awesome If I have to pick one thing about the phone then it's the display Camera  9/10  I haven't tested the camera a lot but the photos are coming really well Battery  10/10  No heat at all when charging the phone and it's changing insanely fast I got a 128 watt charger along with this phone and it goes  0 to 100 in just 20 min And I'm easily getting one day I'm a mediumheavy user and I'm getting one day charging easily Performance  9/10  I got 12GB Ram version and no lags whatsoever I played a few games and did not see any frame drops or lags And it's handling high graphic settings like it's nothing Design 9/10   it's very sleek and thin I got the Lavender colour and I'm in love with it When you hold it, it feels like a 60k70k premium phone Overall Verdict  I have been an iPhone user for the past few years and I got bored with it But I have been reluctant to switch to Android because the iPhone is amazing I've used pixel 7a for a month before this but It had a lot of issues with fingerprint and face id recognition But after using the Motorola edge 50 pro I might not switch back to the iPhone anytime soon This is an amazing phone and you get everything compared to a high end premium phone I'm in love with the display and you should definitely consider it",5
125,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","I have been using this mobile for the last 6 days and overall I am very Happy with this mobile 1 Design: The design is very eyecatching and, feels very good and confident to hold in hand2 Camera: Camera set up is really awesome and best in this segment I was impressed with the night photography The best cameras 3 Screen: Very impressive screen, eye comfort, and curved screen gives a very unique look to the phone 4 Battery: Battery back is good for one full day by keeping the internet all the time on I especially want to talk about a 125W charger which really charges mobile in less time I am really happy with this mobile and recommend buying it",5
126,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Just received my moto edge 50 pro yesterday Look wise mobile is very goodAll accessories were in the box, although the back cover is kind of useless The 125W charger is charging mobile fast as advertised by motoAs of now the performance looks great Camera is great specially front camera Colors are quite realisticI've given 4 star as of now, will update my review after few weeks of use",4
127,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","The beautiful beast is hereWell, Moto has just nailed it The first impressions are so goodBeautiful:1 The phone looks gorgeous in the hand2 Its slim and Bezelless curved display makes it look ultra premium3 The back of the phone has got a velvet finish which makes it Scratch proofBeast:1 The battery is insane It lasted for 15 days easily for me with hotspot on and heavy usage Moreover it charges completely in 30 min with the 125W charger given with the 12gb variant2 The performance is as smooth as my girlfriend's skin3 The camera details are crazy Here's Einstein (my dogbaby and TailBlaze cofounder) in the photo The setting was lowlight but the details are crazy4 Wireless charging worked pretty smooth in my car and the speaker is insanely loud and clear5 Network reception is great tooI mean this is the best phone I have ever put my hands on in this price range out of the 100 phones I have reviewedKudos to Team Moto",5
128,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Very nice camera,5
129,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Light weight, premium design and great camera",5
130,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Very Good Camera, Very fast charging speed but battery is little bit on lower side but enough for normal user Nice design and very comfortable feel in hand Over all good phone",4
131,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Overall very decent product Great work by Motorola team Camera, display, design is very good One can definitely go for buying it Only observation is while charging with 125 watt charger,phone gets really heated up Rest is fine Ask me in case of any query",4
132,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)", osm,5
133,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Super camera Love you moto,",5
134,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",The camera is unbeatable It's like you are buying a DSLR in just 35 k Processor is up to the mark Battery backup is also good It captures millions of colors and gives aesthetic pictures,5
135,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Having issue with the double back tap option in the phone, it does not work most of the time Apart from the had few issues with the performance, overall a decent phone Anyone else having an issue with the double back tap (Quick launch) feature?",3
136,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",I'm Giving Honest Review After Using it For more than 8Day  let meat after 1 monthI am Mentioning the Cons First 1 The Battery is not Efficient for a whole long day you have to charge it twice per day  If u are a normal user and use it on only a4g/lte network then u may use it for whole working dayBut if u are heavy user u have a charge it minimum 2 times or may be 3 times  It totally depends up to your uses and needs Pros But u will get 80/125  watts fqst charging adapter so,5
137,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Unique design Moto has done a fabulous jobPrice really justifies it's specificationsUnique Specifications1  125W fast charge2 IP68 rating3 Pantone validated camera and display4 50W wireless charging5 144hz displayand many more,5
138,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Phone is temperature  highUsing the phone first I noticed phone is heavy heating,4
139,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",The phone is good but the Flipkart service is worse ,5
140,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Awesome phone, Awesome quality picture, displayJust Buy it",5
141,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","The design is good, the battery draining too fast, heating issues",4
142,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Super ,5
143,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Pointwise review for the Motorola Edge 50 Pro:1 Stunning Display: The 67inch POLED display offers vibrant colors and crisp details2 Powerful Performance: The Snapdragon 7 Gen 3 chipset with up to 12GB RAM ensures smooth multitasking and gaming3 Impressive Camera System: The 50MP main camera, along with ultrawide and telephoto lenses, captures stunning photos4 Battery and Charging: The 4500mAh battery with 125W wired charging provides allday usage and quick recharges5 Room",4
144,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Nice,5
145,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Overall good phone I loved it but the negetive point is the camera , some gitter in camera app and video quality",5
146,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","The phone gets warm sometimes Especially after the 1st boot up it got very hot Also it gets warm when installing any app Charging drops really fast even when you are playing less cpu/gpu intensive games Even watching vids will reduce ur battery fast The phone heating issue is kinda weird, it gets hot sometimes over the smallest of the tasks and sometimes it won'tIf u use ur phone very less, the charge will probably stay for 1 or 2 days but that less of a usage is not possible nowaday",3
147,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Awesome display nd camera Battery performance r also goodJst loved this phone ,5
148,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Better experience,  Happy with this productBudget friendly",5
149,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Excellent product Display is awesome Batery is good Camara is excellent for this price,4
150,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Nice camaraNice performanceSuper fast charging,4
151,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",I love this phone 5,5
152,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Who are all looking for buy this mobile great decision you can buy best mobile ever this price segment very much impressed moto,4
153,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Very good performance,4
154,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Superb DesignTrendy LookDecent Display Fast ChargerAll these are goodBut Heating Issue makes it hard to Hold Immediate bug fix needed,3
155,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Camera awesomeZoom fantastic24 min to 20 min full chargeSome heating issue but am continuously use mobile1230 to 630 24 remaining battery 4500 but osm as this capacityPerformance superbAs this budget phone Charge very fast,4
156,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Haven't used the Motorola device for a long time Using this for a couple of weeks now Coming from Oneplus 7, I feel performance hasn't really dropped Camera is definitely an upgrade and the only improvement area would be processing time for photos Update can fix it Display and design are top notch considering the price of the device Haptics could have been better but remember what you are paying Overall it's a flagship challenging device for sure Good for daily use, charging speeds ar",4
157,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","I had moto edge 20 previously, it is a great update overall Although moto has done a phenomenal job with the camera this time, they should also keep update cycles in mind this time Still the camera needs some optimisation, it feels slower during processing of images Don't step back seeing it's ufs 22, it is well optimised and supersedes its competitors Well built phone for the price pointAlthough I had one complaint from moto that I didn't get any pre applied scratch guard on the phon",5
158,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Amazing product really loved using it ,cover quality is little bit poor but the overall product is amazing",5
159,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Over all 10/9,5
160,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Overall a decent productneeds to improve front camera,5
161,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Here's my Honest Review: Pros Phone feels premium, design 5/5125W Charging is damn fastDisplay is too good 5/5Audio Quality is next level, as moto is using Dolby Atmos speakers Camera: Portrait photos are really coming greatConsPhone gets little warm while charging as it is 125W But not a big deal Even it's 4500 battery but still it will last you whole day Photo processing takes 23 seconds Conclusion: if you need a flagship experience phone, a complete balanced phon",4
162,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Good,5
163,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","I m in love with this phone  I know some heating issue and camera processing timings can be an issue for you , believe me if u compare the cons bs pro then you will surprise some problem and minor heating issue cannot define your phone battery is good and u can see my frnd  image , including some night picture , I can suggest you this phone for all rounder management,, you can go for it  when you will see the extra features in this then absolutely you will forget the minor issue and if some",5
164,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Awesome Device Will do one more review after 10 days of usage,5
165,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Amazing phone  nice camera pictures  Smooth running in hand Worth it in this budget ,5
166,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","the phone is quite amazing with IP68 , USB type C gen 31 though it comes with ufs 22 but it is well optimized for day to day use, Battery backup is also good but need some time to observe the usage pattern , kudos to the camera",5
167,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",I usually don't write reviews but this phone deserves every praise there is to offer Phone usually charges within 2030 mins And gives a whole day worth of screen time The curved display is fantastic to touch and watch Brightness is too good (I use it at 60) and it's still too brightThe processor is pretty good for gaming and daily usage UI is pretty good and easy to use Camera is awesome and preforms better than expectations Especially the AI zoom People were surprised when they,5
168,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Pros Front and back camerasDisplayRefresh rateDesignSoundUISpecial featuresConsLittle heating issue while charging offcourse it's a 125WWheather if it's 68 it could not happenBattery normal one day usage Awesome 95/10 in this price segment,5
169,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",All is good but mobile is hitting issue Over all good,5
170,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Amazing work by the entire Motorola team, experiencing an amazing device like this after a long time",5
171,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",It has best camera setup The 10mp telephoto is the same used in galaxy s24 and it takes impressive portraitsThe battery backup is quite decentUI is also very smooth but has no gallery app and file manager app,5
172,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Mobile is GoodBut , battery  optimisation is not goodBecause I am not a heavy user, I still charge my mobile minimum 3 times per dayMaybe it' will be solved in the next update",3
173,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Great phone Value for money,5
174,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Phone very heat,4
175,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Product is good Only heating issue,4
176,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Amazing phone in budget price,5
177,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Amazing moto, first time using moto",5
178,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Great Camera phone in price segment,5
179,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Excellent phone for this price range The camera is very good, and the OLED screen is just amazing Charge goes from 5 to 80 in less than 15 minutes The performance is on par for the segment, and there is absolutely no lag for day to day standard usage The phone does get warm during some operations, but it is well within the limitThe only negative is that the curved edge sometimes results in touch related issues It happens only in some conditions of holding the phone in some specifi",5
180,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Camera is good better than oneplus 12  overall awesome phone,5
181,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Good performance and very nice phone in Motorola ,5
182,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Over all good,3
183,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Mind Blowing product, Such a terrific quality  camera quality is awesome ",5
184,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","I clicked a picture, it said it's processing but didn't show in my gallery and it vanished The phone heats up in Vivid display mode",4
185,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Motorola edge 50 pro is the best smartphone for mid range user Go fot it without hesitation,5
186,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Cameras can be a lot betterThe battery is good and so is the charging, lasts a day easily after above moderate usageThe display and sound are just awesome",4
187,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Display Camera Performance Charge Battery ,4
188,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",There is only one problem it has a UFS 22 storage type at this price range It is a flagship phone atleast UFS 30 needed But overall a good deal,5
189,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Every phone has its own pros and consSmart connect feature is life saverI loved it For pc users it's a must have featureBy the way phone is gorgeous  and display is too good Heating issue while charging as everyone is complaining about is normal It's not that much issue ,5
190,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Keuuu keka altimate performance battery is too good,5
191,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Camera  5/5 Performance  5/5 Battery  4/5Design  5/5 Slimest Phone Charging Speed is very Fast (125W) Overall Great Experience,5
192,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","After one day useCamera pixel quality is good,Battery is avg,pls give updates on battery problemsDisplay is fantasticPerformance also excellent Top notch performance don't compromise by seeing ufs 22 compared to 31 it's better, cam is excellent My overall experience is superb thank u moto ",5
193,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Hallo moto Nice product moto Amazing productWorld No1 phoneCameraDSLR,4
194,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Nice phone,5
195,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Review after 10 days of use1  Camera 10/102  Display 10/103  Battery 09/104  Charging 10/105  Performance 10/10With respect to other reviews, no heating issue was observed during usage and charging For office use, I am getting a minimum 28 hours of battery backup  125W charger takes 30min to change from 10100 The camera quality is really superb The display is also good The only problem which is observed is  screen guard and mobile cover provided with mobile are very poor ",5
196,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Good Value for money,5
197,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Best in budget mobile Camera and battery can be better Display is bright and smooth,5
198,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",Very good camera phone,5
199,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",This product is very nice but front camera no clarity totally very good performance,3
200,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","Reviewing after 6days of using Moto Edge 50pro (125W, 12gb RAM variant)Display  10/10Battery  9/10Camera  9/10Charging  9/10Light weight, premiumness, flagship featuresCharging speed (125W):050 in 11min080 in 17mins0100 in 21minsThis phone is very good as per the specs provided You can go for it I hope heating issues will be",5
201,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)",I like it,4
202,MOBGXFXYK3GVSARU,"Motorola Edge 50 Pro 5G with 125W Charger (Moonlight Pearl, 256 GB)  (12 GB RAM)","It's a nice product The camera is good Bit sometimes lag Performance is good Battery backup is not so good initially as high usage Later when it becomes normal usage almost 1 day back up  Charging is super fast within 2530 mins with a 125w charger The charger is a big one, you need to buy an adapter, else it touches the switches User interface, need to adjust I was an apple user  Curved display is a great experience Flipkart experience is somewhat bad  Due to delay in de",4
203,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",To much good phone and this phone camera click pic like that declar camera overall all things considered as a result nice phone  love it,5
204,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Good purchase with offers Photo is outstanding 120x zoom is not usable but you can use upto 20x If not purchase with offers Price is little bit high it would justify if 8k supported and atleast 4k with 60p and front camera with 60p Battery backup is decent you can expect fullday backup with normal uses of calls internet and camera,5
205,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Very satisfying phone but camera  very good looking,5
206,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Osm phone  good ,5
207,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Camera is nice but you can't click clear picture in 120x zoom Portrait camera is wonderful Body design is amazing but only one drawback is its camera size No protection provided for camera, it can break easily when it'll fall",4
208,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",I am very happy to resive this products ,5
209,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Battery is less , expect it every thing is best",5
210,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Itss toooo gud,5
211,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",DisplayDesignCameraBatteryThankyou Realme and Flipkart ,5
212,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Camera centric phone Don't expect for any heavy gaming performance from this phone,5
213,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Excellent product and awesome features, zoom is beyondcomparison",5
214,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Nice camera mobile, i am able to capture the pictures that are at more than 500 meters, Super  Zoom functionality Performance wise not so great for this price range If you are looking for a camera centric mobile then simply go for it",5
215,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","The best camera phone under 30K, 3x and 6x is amazing, Charging Speed is good, Touch Screen Finger Sensor is also good other than that nothing special just normal features like phones under 20K I Brought 12/256 which works fine If the video supports 60 fps and wide angel, this phone would be heavenly",5
216,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Camera quality is good but battery  performance not as expected,4
217,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",In realme 12 Pro phone telephoto camera takes excellent pictures during daytime and in low light phone looks like premium  Low price range big advantage,5
218,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",After 1 week of usage Battery is really good charges really quick and go for the whole dayCamera is awesome specially potrait mode120x is only good for moonshots else its just a gimmickSoftware is good there is bloatware but once uninstalled it's good no ads in the softwareDesign is really premiumScreen is goodOverall a good phone to go forIts been a month nowNo issues regarding anythingLoved the camera If u are someone who likes to take potrait shots its best that 3x l,5
219,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Super camera,4
220,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Camera Quality is really awesome  Display Quality awesome 7s gen 2 Processor is really good Portrait shoot is really awesome Experience fanstatic Value for money  Overall Realme 12 Pro is good product,5
221,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Excellent phone specially camera,5
222,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",This phone is awesome and it's camera is too good than other phone at that price  It has 120x zoom capacity which is amazingi love  it,5
223,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",The was so so good and the display was so smooth and the camera zooming is so good and personally i really liked 3x portrait  camera and the gaming performance was so good and so smooth if u thinking of buying this then buy it,5
224,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Will never disappoint us all perfect 🫠,5
225,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Just love it,4
226,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","Just ok, price is very High",3
227,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Beautiful ,5
228,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Vary nice realme phone,5
229,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Amazing phone,5
230,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)","The realme 12 Pro is a perfect choice for photography enthusiasts at this budget With its excellent camera capabilities, this smartphone captures stunning shots with exceptional clarity and detail The impressive combination of highresolution lenses and advanced image processing algorithms ensures vibrant and lifelike images As for the design, the realme 12 Pro exudes elegance and sophistication with its sleek and classy appearance The slim and lightweight form factor enhances the overall",5
231,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Very good mobile and touch is very smooth,5
232,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",Nice camera is I am really happy ,5
233,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",It's decent phone in this price range Battery backup is not impressive Rest all are good,5
234,MOBGWH8SB4QUY3H7,"realme 12 Pro+ 5G (Explorer Red, 256 GB)  (12 GB RAM)",The product was soo goodAnd I really like itAll performance was soo good ,5
